IP Address,Logname,User,Date,Request,Code,Size,Country,Referer,UserAgent
10.82.216.129,-,-,[17/Nov/2021:15:51:58 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 16",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:51:58 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 30",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:51:58 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 54",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:51:58 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 64",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:51:58 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 74",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:51:58 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/footer.php on line 7",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:00 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/index.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:00 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 30, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/index.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:00 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 54, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/index.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:00 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 64, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/index.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:00 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 74, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/index.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:00 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/footer.php on line 7, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/index.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:01 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/maintainance.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:01 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 30, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/maintainance.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:01 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 54, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/maintainance.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:01 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 64, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/maintainance.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:01 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 74, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/maintainance.php",6,0,N/A,client 10.82.216.129,notice
10.82.216.129,-,-,[17/Nov/2021:15:52:01 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/footer.php on line 7, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/maintainance.php",6,0,N/A,client 10.82.216.129,notice
10.82.60.57,-,-,[17/Nov/2021:15:52:59 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 16",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:52:59 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 30",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:52:59 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 54",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:52:59 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 64",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:52:59 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 74",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:52:59 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/footer.php on line 7",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:07 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:07 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 30, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:07 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 54, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:07 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 64, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:07 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 74, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:07 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/footer.php on line 7, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:45 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/best_seller.php",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:45 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 30, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/best_seller.php",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:45 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 54, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/best_seller.php",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:45 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 64, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/best_seller.php",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:45 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 74, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/best_seller.php",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:53:45 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/footer.php on line 7, referer: http://clabsql.clamv.jacobs-university.de/~mhaile/pages/best_seller.php",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:55:05 +0000],"AH01630: client denied by server configuration: /people/home/ibenyama",4,0,N/A,client 10.82.60.57,error
10.82.60.57,-,-,[17/Nov/2021:15:55:48 +0000],"PHP Notice:  Undefined index: message in /people/home/ibenyamna/public_html/PHPtesting/Login/login_page.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~ibenyamna/imprint.html",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:55:48 +0000],"PHP Notice:  Undefined index: invalid in /people/home/ibenyamna/public_html/PHPtesting/Login/login_page.php on line 22, referer: http://clabsql.clamv.jacobs-university.de/~ibenyamna/imprint.html",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:55:52 +0000],"PHP Notice:  Undefined index: message in /people/home/ibenyamna/public_html/PHPtesting/Login/login_page.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~ibenyamna/imprint.html",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:55:52 +0000],"PHP Notice:  Undefined index: invalid in /people/home/ibenyamna/public_html/PHPtesting/Login/login_page.php on line 22, referer: http://clabsql.clamv.jacobs-university.de/~ibenyamna/imprint.html",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:55:57 +0000],"PHP Notice:  Undefined index: message in /people/home/ibenyamna/public_html/PHPtesting/Login/login_page.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~ibenyamna/PHPtesting/Login/login_page.php",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:15:56:02 +0000],"PHP Notice:  Undefined index: message in /people/home/ibenyamna/public_html/PHPtesting/Login/login_page.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~ibenyamna/PHPtesting/Login/login_page.php?invalid=Incorrect%20username%20or%20password",6,0,N/A,client 10.82.60.57,notice
10.82.59.108,-,-,[17/Nov/2021:16:35:29 +0000],"script '/people/home/asavu/public_html/FBEHBFJKS.php' not found or unable to stat",4,0,N/A,client 10.82.59.108,error
10.222.129.78,-,-,[17/Nov/2021:16:41:08 +0000],"PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/stiwari/public_html/Group_2/hw8/Login.php on line 59, referer: http://clabsql.clamv.jacobs-university.de/~stiwari/Group_2/hw8/Login.php",6,0,N/A,client 10.222.129.78,notice
10.222.129.78,-,-,[17/Nov/2021:16:41:15 +0000],"PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/stiwari/public_html/Group_2/hw8/Login.php on line 59, referer: http://clabsql.clamv.jacobs-university.de/~stiwari/Group_2/hw8/Login.php",6,0,N/A,client 10.222.129.78,notice
10.222.129.78,-,-,[17/Nov/2021:16:49:50 +0000],"PHP Warning:  include(/~akushwaha/extend_php/add_db.php): failed to open stream: No such file or directory in /people/home/akushwaha/public_html/index.php on line 3, referer: http://clabsql.clamv.jacobs-university.de/~arotileanu/start_page.php",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:49:50 +0000],"PHP Warning:  include(): Failed opening '/~akushwaha/extend_php/add_db.php' for inclusion (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/akushwaha/public_html/index.php on line 3, referer: http://clabsql.clamv.jacobs-university.de/~arotileanu/start_page.php",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:50:56 +0000],"script '/people/home/arotileanu/public_html/extend_php/members.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~arotileanu/extend_php/search3.php",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:51:06 +0000],"PHP Warning:  include(/~akushwaha/extend_php/add_db.php): failed to open stream: No such file or directory in /people/home/arotileanu/public_html/extend_php/search.php on line 3, referer: http://clabsql.clamv.jacobs-university.de/~arotileanu/extend_php/search3.php",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:51:06 +0000],"PHP Warning:  include(): Failed opening '/~akushwaha/extend_php/add_db.php' for inclusion (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/arotileanu/public_html/extend_php/search.php on line 3, referer: http://clabsql.clamv.jacobs-university.de/~arotileanu/extend_php/search3.php",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:52:54 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:52:58 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:52:59 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:53:00 +0000],"PHP Notice:  Undefined variable: query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",6,0,N/A,client 10.222.129.78,notice
10.222.129.78,-,-,[17/Nov/2021:16:53:00 +0000],"PHP Warning:  mysqli_query(): Empty query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:53:00 +0000],"PHP Warning:  mysqli_fetch_array() expects parameter 1 to be mysqli_result, bool given in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:53:06 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_projections_in_room.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:53:10 +0000],"PHP Notice:  Undefined variable: query in /people/home/vterziev/public_html/search_projections_in_room.php on line 19, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_projections_in_room.html",6,0,N/A,client 10.222.129.78,notice
10.222.129.78,-,-,[17/Nov/2021:16:53:10 +0000],"PHP Warning:  mysqli_query(): Empty query in /people/home/vterziev/public_html/search_projections_in_room.php on line 19, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_projections_in_room.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:53:10 +0000],"PHP Warning:  mysqli_fetch_array() expects parameter 1 to be mysqli_result, bool given in /people/home/vterziev/public_html/search_projections_in_room.php on line 21, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_projections_in_room.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:53:14 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:53:16 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:53:17 +0000],"PHP Notice:  Undefined variable: query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",6,0,N/A,client 10.222.129.78,notice
10.222.129.78,-,-,[17/Nov/2021:16:53:17 +0000],"PHP Warning:  mysqli_query(): Empty query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:53:17 +0000],"PHP Warning:  mysqli_fetch_array() expects parameter 1 to be mysqli_result, bool given in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:53:20 +0000],"PHP Notice:  Undefined variable: query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14",6,0,N/A,client 10.222.129.78,notice
10.222.129.78,-,-,[17/Nov/2021:16:53:20 +0000],"PHP Warning:  mysqli_query(): Empty query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:53:20 +0000],"PHP Warning:  mysqli_fetch_array() expects parameter 1 to be mysqli_result, bool given in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 16",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:16:53:23 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:53:23 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:53:59 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html?seats=",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:55:24 +0000],"PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function generateKey(), 0 passed in /people/home/vterziev/public_html/register.php on line 81 and exactly 1 expected in /people/home/vterziev/public_html/randkey_foos.php:16\nStack trace:\n#0 /people/home/vterziev/public_html/register.php(81): generateKey()\n#1 {main}\n  thrown in /people/home/vterziev/public_html/randkey_foos.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/register.php",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:57:26 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:58:25 +0000],"PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function generateKey(), 0 passed in /people/home/vterziev/public_html/register.php on line 81 and exactly 1 expected in /people/home/vterziev/public_html/randkey_foos.php:16\nStack trace:\n#0 /people/home/vterziev/public_html/register.php(81): generateKey()\n#1 {main}\n  thrown in /people/home/vterziev/public_html/randkey_foos.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/register.php",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:16:58:33 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:10 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:11 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_projections_in_room.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:14 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_reservations_over_payment.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:32 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_reservations_over_payment.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:39 +0000],"script '/people/home/vterziev/public_html/search_reservationIDs_over_payment.php' not found or unable to stat",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:44 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:46 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_movies_by_date.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:48 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:49 +0000],"PHP Notice:  Undefined variable: query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",6,0,N/A,client 10.222.129.78,notice
10.222.129.78,-,-,[17/Nov/2021:17:00:49 +0000],"PHP Warning:  mysqli_query(): Empty query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:17:00:49 +0000],"PHP Warning:  mysqli_fetch_array() expects parameter 1 to be mysqli_result, bool given in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:17:00:54 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",4,0,N/A,client 10.222.129.78,error
10.222.129.78,-,-,[17/Nov/2021:17:00:56 +0000],"PHP Notice:  Undefined variable: query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",6,0,N/A,client 10.222.129.78,notice
10.222.129.78,-,-,[17/Nov/2021:17:00:56 +0000],"PHP Warning:  mysqli_query(): Empty query in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 14, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",5,0,N/A,client 10.222.129.78,warn
10.222.129.78,-,-,[17/Nov/2021:17:00:56 +0000],"PHP Warning:  mysqli_fetch_array() expects parameter 1 to be mysqli_result, bool given in /people/home/vterziev/public_html/search_customers_who_is_member.php on line 16, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search_customers_who_is_member.html",5,0,N/A,client 10.222.129.78,warn
10.82.60.57,-,-,[17/Nov/2021:17:47:04 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 16",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:17:47:04 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 30",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:17:47:04 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 54",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:17:47:04 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 64",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:17:47:04 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/header.php on line 74",6,0,N/A,client 10.82.60.57,notice
10.82.60.57,-,-,[17/Nov/2021:17:47:04 +0000],"PHP Notice:  Only variables should be passed by reference in /people/home/mhaile/public_html/components/footer.php on line 7",6,0,N/A,client 10.82.60.57,notice
10.82.61.197,-,-,[17/Nov/2021:17:54:11 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/search.html",4,0,N/A,client 10.82.61.197,error
10.82.61.197,-,-,[17/Nov/2021:17:54:42 +0000],"PHP Warning:  include(/~akushwaha/extend_php/add_db.php): failed to open stream: No such file or directory in /people/home/arotileanu/public_html/index.php on line 3",5,0,N/A,client 10.82.61.197,warn
10.82.61.197,-,-,[17/Nov/2021:17:54:42 +0000],"PHP Warning:  include(): Failed opening '/~akushwaha/extend_php/add_db.php' for inclusion (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/arotileanu/public_html/index.php on line 3",5,0,N/A,client 10.82.61.197,warn
10.82.62.215,-,-,[17/Nov/2021:19:38:17 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html",4,0,N/A,client 10.82.62.215,error
10.82.62.215,-,-,[17/Nov/2021:19:38:36 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html?seats=",4,0,N/A,client 10.82.62.215,error
10.82.62.215,-,-,[17/Nov/2021:19:38:38 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/about.html",4,0,N/A,client 10.82.62.215,error
10.82.62.215,-,-,[17/Nov/2021:19:38:44 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html",4,0,N/A,client 10.82.62.215,error
10.82.62.215,-,-,[17/Nov/2021:19:38:49 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/register.html",4,0,N/A,client 10.82.62.215,error
10.82.209.78,-,-,[17/Nov/2021:19:45:52 +0000],"AH00132: file permissions deny server access: /people/home/vterziev/public_html/img/logo.png, referer: http://clabsql.clamv.jacobs-university.de/~vterziev/CineManiacs.html",4,0,N/A,client 10.82.209.78,error
